text,label,intent_name,orig_train_index
Tell me if there is a limit to top-up.,60,top_up_limits,2249
I have trouble proving my identity.,68,unable_to_verify_identity,3975
"I need to refund my item, can you please help?",52,request_refund,5484
After making a payment with my card it doesn't seem to have worked. It's just showing to be pending. When will this actually be going through?,45,pending_card_payment,5114
"I need a refund and cancel a transaction on an item I purchased and i need it as soon as possible, please!",52,request_refund,5384
Please help to explain to me why my new card was declined when I tried to use it at my grocery store this morning to pay for the items I needed.  I tried three times to use it and it kept being declined.  I was very embarrassed standing there trying to buy my groceries.,25,declined_card_payment,5986
Transfer was declined.,27,declined_transfer,5551
I want to talk about an order that I placed a long time ago and have yet to receive. I demand a refund due to lack of delivery of the product!  I refuse to pay for something I never got.,52,request_refund,5512
This place has been too much work so I'd just like to close out my account & be done.,55,terminate_account,6176
The card has suffered a security breach.,22,compromised_card,4540
In what way can I use the disposable cards?,37,get_disposable_virtual_card,8410
What are the reasons for my beneficiary not being allowed?,7,beneficiary_not_allowed,7006
How can I top up using google pay?,2,apple_pay_or_google_pay,9755
I was charged more than once for a card payment I made.,63,transaction_charged_twice,6379
"I only made one transaction at this place, but it's appearing multiple times.",63,transaction_charged_twice,6313
"If I found an error in my account for a transaction I didn't make, how long to I have to dispute it?",28,direct_debit_payment_not_recognised,4684
What should I do if I see a withdrawal is pending?,46,pending_cash_withdrawal,868
Do I get charged for withdrawals?,19,cash_withdrawal_charge,9469
I bought something on line a and the seller hasn't received the money I sent could you please tell me how long an EU transfer takes?,48,pending_transfer,6020
how do i avoid charges in the future,15,card_payment_fee_charged,2587
How can my boss pay me directly to the card?,50,receiving_money,7334
Will the duplicated payment be refunded?,63,transaction_charged_twice,6401
"I'm in Austria right now, but I really need to change my PIN right now. Can I do this even though I'm in another country?",21,change_pin,6962
How can I look at where my available cash is coming from?,70,verify_source_of_funds,6505
The ATM machine ate my card.,18,card_swallowed,6293
How do I add a card on to the app?,13,card_linking,218
Why is there a fee for cash withdrawal?,19,cash_withdrawal_charge,9475
"My salary is received in the form of GBP. Is it necessary to configure this? If so, where is this done?",50,receiving_money,7388
Show me how can my friends top up my account.,62,topping_up_by_card,4296
"Card payment is still pending, why is that the case?",45,pending_card_payment,5118
why was a extra fee added to my account for transfer ?,64,transfer_fee_charged,7246
has my card payment been reverted?,53,reverted_card_payment?,6821
"A 500 pound cash withdrawal was just made from my account, but I didn't make it. I am pretty sure my card has been compromised - can you help me?",20,cash_withdrawal_not_recognised,8799
"Hello,  In my most recent ATM transaction, I didn't receive nearly as much cash as I thought I would - what is your exchange rate policy?",76,wrong_exchange_rate_for_cash_withdrawal,8251
I need to know why a money transfer is available.,48,pending_transfer,6134
Whats the limit on my top up,60,top_up_limits,2262
Is there anything to do because my phone was stolen?,42,lost_or_stolen_phone,5330
Which flat currencies do you support for holding and exchange?,36,fiat_currency_support,1004
I accidentally left my phone at the hotel so now I'm not able to use the app.,42,lost_or_stolen_phone,5340
I have an unusual payment in my statement,16,card_payment_not_recognised,3494
A shop I go to didn't let me pay.,25,declined_card_payment,5907
I would like help to revert a transaction I did this morning,8,cancel_transfer,2089
I got a new card and can't find where to link it.,13,card_linking,230
How do I go forth on holding money in multiple currencies?,36,fiat_currency_support,947
Can I possibly change my currency to another?,33,exchange_via_app,1369
is there a way to do top up with apple pay,2,apple_pay_or_google_pay,9743
I need to cancel a transaction please!,8,cancel_transfer,2098
How can I fund another account with my American Express?,54,supported_cards_and_currencies,2886
I selected to withdrawal 30 pounds but only received 10. I'm still standing in front of the ATM. The app shows i took out 30 pounds also. How do i fix this?,75,wrong_amount_of_cash_received,2425
"When I withdrew money from my account the other day, I noticed that there was a fee.  I didn't think that there were any fees for withdrawals...?  How much will I be charged?",19,cash_withdrawal_charge,9392
I am here to change my adress.,30,edit_personal_details,3651
Do you offer disposable virtual cards too?,37,get_disposable_virtual_card,8380
"I got my American Express in Apple Pay, why is top up not working on my device?",2,apple_pay_or_google_pay,9684
Why can't I get my top up to work in Apple Pay?,2,apple_pay_or_google_pay,9656
There is a cash withdrawal on my statement that I don't recognize,20,cash_withdrawal_not_recognised,8935
Which ATMs am I allowed to get money from?,3,atm_support,4552
How long is US delivery?,12,card_delivery_estimate,1073
Can I have a supplementary card?,39,getting_spare_card,7837
Do you know the rate of exchange?,32,exchange_rate,294
"I froze my account, but how do I order a replacement card?",22,compromised_card,4517
I have a new card and I need to activate it.,0,activate_my_card,9292
Can I set it up to add money every few days automatically while I am traveling?,4,automatic_top_up,1199
Where are the cards delivered to,43,order_physical_card,8080
"If I top up by transfer, am I going to be charged?",56,top_up_by_bank_transfer_charge,1919
Is there anyway to bypass identity verification?,74,why_verify_identity,3868
I would like to get some extra cards?,39,getting_spare_card,7903
Can I see the source of my available money?,70,verify_source_of_funds,6502
I topped up but the app denied it,59,top_up_failed,8476
Why was I charged an extra fee when doing a transfer?,64,transfer_fee_charged,7194
"my money, where is it coming from?",70,verify_source_of_funds,6519
My account shows up as pending after I received cash from the ATM earlier.  How can this be still pending? I've got the cash already.,46,pending_cash_withdrawal,747
There are strange transactions on my account.  What should I do if I think someone stole my details?,22,compromised_card,4468
I think a card payment I made was cancelled.,53,reverted_card_payment?,6805
Can I exchange currencies usign this app?,33,exchange_via_app,1459
I contacted a seller about a refund last week but he still hasn't returned my money. I am frustrated and need these funds. Please help me get my money back.,51,Refund_not_showing_up,5769
How is this transfer supposed to work? It's not working for me.,35,failed_transfer,7510
I have a pending payment on my card.  Why?,45,pending_card_payment,5164
I need this item refunded,52,request_refund,5513
I suspect someone used my card.,22,compromised_card,4473
"I thought transfers were free, why was I charged?",64,transfer_fee_charged,7221
What's up with verifying top-ups?,71,verify_top_up,7765
Someone may have made an error in figuring out the rate of exchange.  I should have received more cash than I did on my most recent withdrawal.,76,wrong_exchange_rate_for_cash_withdrawal,8243
"Please give me both Visa and MasterCard, is it possible?",73,visa_or_mastercard,4208
is it just visa or can i also use mastercard?,73,visa_or_mastercard,4101
how do I link an old card?,13,card_linking,206
"My card was lost on vacation, I don't know where it is. Can you help me take care of this immediately?",41,lost_or_stolen_card,1515
